,ID,O_LON,O_LAT,CLUSTER_LABEL
5621,5621,116.40166,39.964235,cluster10
5624,5624,116.41219,39.90087,cluster17
5631,5631,116.35346,39.91582,cluster12
5633,5633,116.344101,39.887016,cluster23
5637,5637,116.37107,39.96694,cluster5
5643,5643,116.4278,39.943483,cluster4
5647,5647,116.3578,39.98045,cluster1
5648,5648,116.451633,39.906116,cluster8
5651,5651,116.4612,39.93251,cluster0
5653,5653,116.419195,39.944012,cluster4
5655,5655,116.460885,39.92485,cluster0
5657,5657,116.35,39.93052,cluster32
5663,5663,116.3136,39.89512,cluster2
5664,5664,116.41605,39.982066,cluster3
5671,5671,116.36731,39.87711,cluster20
5674,5674,116.4251,39.992166,cluster3
5676,5676,116.32728,39.97508,cluster18
5678,5678,116.45664,39.99032,cluster21
5679,5679,116.40843,39.9081,cluster7
5686,5686,116.38414,39.87822,cluster11
5690,5690,116.45407,39.95282,cluster4
5692,5692,116.41637,39.98209,cluster3
5703,5703,116.46886,39.92997,cluster0
5711,5711,116.424052,39.888315,cluster17
5724,5724,116.350483,39.917633,cluster12
5727,5727,116.35724,39.98044,cluster1
5729,5729,116.40688,39.91718,cluster7
5731,5731,116.329651,39.975189,cluster18
5736,5736,116.45534,40.007173,cluster26
5739,5739,116.42905,39.92567,cluster19
5740,5740,116.41951,39.96807,cluster10
5745,5745,116.466087,39.982266,cluster6
5755,5755,116.44473,39.96493,cluster4
5756,5756,116.36674,39.94005,cluster35
5757,5757,116.305142,39.883405,cluster2
5763,5763,116.425345,39.903637,cluster17
5765,5765,116.346685,39.896952,cluster25
5769,5769,116.347766,39.97995,cluster1
5772,5772,116.47248,39.99916,cluster21
5773,5773,116.31439,39.89107,cluster2
5783,5783,116.368422,39.882168,cluster20
5784,5784,116.431526,39.939838,cluster4
5785,5785,116.320397,39.887277,cluster2
5786,5786,116.309654,39.88559,cluster2
5787,5787,116.35772,39.87813,cluster20
5790,5790,116.42089,39.90341,cluster17
5791,5791,116.42303,39.88973,cluster17
5795,5795,116.372124,39.95208,cluster16
5797,5797,116.43775,39.94696,cluster4
5801,5801,116.38381,39.88417,cluster11
5804,5804,116.41261,39.90685,cluster17
5807,5807,116.46125,39.97791,cluster6
5810,5810,116.34689,39.91244,cluster12
5812,5812,116.34199,39.97508,cluster1
5813,5813,116.432167,39.960819,cluster4
5814,5814,116.43345,39.97146,cluster4
5815,5815,116.34338,39.93963,cluster15
5820,5820,116.44306,39.96796,cluster4
5821,5821,116.28817,39.86446,cluster24
5823,5823,116.42482,39.978453,cluster3
5825,5825,116.428017,39.933978,cluster4
5826,5826,116.34639,39.939163,cluster15
5827,5827,116.44329,39.95979,cluster4
5835,5835,116.37349,39.952107,cluster16
5837,5837,116.436545,39.935147,cluster4
5847,5847,116.420547,39.904018,cluster17
5848,5848,116.381078,39.863622,cluster13
5851,5851,116.376057,39.966285,cluster5
5855,5855,116.31962,39.89093,cluster2
5858,5858,116.45421,39.90695,cluster8
5860,5860,116.40049,39.96758,cluster10
5862,5862,116.4271,39.9404,cluster4
5864,5864,116.368155,39.863298,cluster13
5866,5866,116.45449,39.99959,cluster21
5868,5868,116.453327,39.9475,cluster4
5869,5869,116.45096,39.98953,cluster21
5873,5873,116.45494,39.91209,cluster8
5874,5874,116.37557,39.94609,cluster16
5875,5875,116.344265,39.888793,cluster23
5877,5877,116.373366,39.93485,cluster31
5885,5885,116.44234,39.963103,cluster4
5889,5889,116.4094,39.89985,cluster17
5891,5891,116.343362,39.92525,cluster12
5898,5898,116.465615,39.94958,cluster4
5900,5900,116.34888,39.97525,cluster1
5901,5901,116.37175,39.85884,cluster13
5903,5903,116.3491,39.93681,cluster15
5905,5905,116.35948,39.97233,cluster1
5906,5906,116.373073,39.864642,cluster13
5908,5908,116.364769,39.96695,cluster5
5913,5913,116.34711,39.88745,cluster23
5914,5914,116.43145,39.953483,cluster4
5915,5915,116.331185,39.989952,cluster29
5921,5921,116.435196,39.953602,cluster4
5922,5922,116.46148,40.0015,cluster21
5927,5927,116.41851,39.970772,cluster10
5931,5931,116.46012,39.9489,cluster4
5932,5932,116.4169,39.89598,cluster17
5933,5933,116.31359,39.89513,cluster2
5936,5936,116.36475,39.966283,cluster5
5937,5937,116.230965,39.902683,cluster30
5940,5940,116.43417,39.948517,cluster4
5941,5941,116.461398,40.001105,cluster21
5944,5944,116.3708,39.96656,cluster5
5945,5945,116.4419,39.965866,cluster4
5946,5946,116.32029,39.88424,cluster2
5947,5947,116.381107,39.947605,cluster16
5948,5948,116.34703,39.88862,cluster23
5949,5949,116.28862,39.86514,cluster24
5958,5958,116.36411,39.96292,cluster5
5959,5959,116.42202,39.932266,cluster4
5962,5962,116.42483,39.97939,cluster3
5963,5963,116.433333,39.98305,cluster3
5966,5966,116.37311,39.95958,cluster16
5967,5967,116.31292,39.89601,cluster2
5969,5969,116.34156,39.912682,cluster12
5975,5975,116.397633,39.967566,cluster10
5976,5976,116.445297,39.951996,cluster4
5986,5986,116.43462,39.92138,cluster19
5996,5996,116.41278,39.89408,cluster17
6001,6001,116.3805,39.86375,cluster13
6004,6004,116.4674,39.988966,cluster33
6012,6012,116.3129,39.89557,cluster2
6013,6013,116.40144,39.97457,cluster10
6014,6014,116.41844,39.97366,cluster10
6019,6019,116.43394,39.949197,cluster4
6020,6020,116.316583,39.883116,cluster2
6024,6024,116.367566,39.97015,cluster5
6028,6028,116.36232,39.93647,cluster35
6031,6031,116.441312,39.971263,cluster4
6036,6036,116.424622,39.986336,cluster3
6037,6037,116.47314,39.98854,cluster33
6039,6039,116.323,39.897733,cluster2
6044,6044,116.39004,39.88499,cluster11
6046,6046,116.432266,39.92145,cluster19
6047,6047,116.464531,39.990936,cluster21
6052,6052,116.44475,39.9603,cluster4
6054,6054,116.436566,39.95795,cluster4
6057,6057,116.34592,39.97507,cluster1
6063,6063,116.304611,39.888248,cluster2
6066,6066,116.4491,39.9936,cluster21
6067,6067,116.34475,39.870533,cluster9
6075,6075,116.44882,39.96597,cluster4
6077,6077,116.451823,39.960503,cluster4
6081,6081,116.377533,39.858265,cluster13
6083,6083,116.38842,39.96476,cluster10
6089,6089,116.46753,39.93249,cluster0
6090,6090,116.33262,39.96961,cluster18
6091,6091,116.46947,39.93221,cluster0
6095,6095,116.410614,39.89777,cluster17
6097,6097,116.32684,39.97995,cluster18
6101,6101,116.35038,39.93871,cluster15
6103,6103,116.376288,39.948918,cluster16
6104,6104,116.377816,39.9616,cluster5
6108,6108,116.32297,39.89907,cluster2
6110,6110,116.310677,39.897278,cluster2
6111,6111,116.36377,39.970883,cluster1
6112,6112,116.422653,39.935093,cluster4
6114,6114,116.45174,40.00571,cluster26
6117,6117,116.35954,39.9676,cluster5
6119,6119,116.34691,39.88831,cluster23
6121,6121,116.42976,39.90352,cluster17
6122,6122,116.33654,39.89042,cluster27
6127,6127,116.42955,39.958366,cluster4
6129,6129,116.37589,39.96151,cluster5
6132,6132,116.36459,39.87939,cluster20
6135,6135,116.45396,39.98415,cluster21
6145,6145,116.613037,40.05154,cluster34
6147,6147,116.447663,39.957078,cluster4
6149,6149,116.31382,39.89196,cluster2
6157,6157,116.420722,39.908945,cluster17
6158,6158,116.4206,39.903916,cluster17
6160,6160,116.372573,39.861102,cluster13
6163,6163,116.32821,39.99152,cluster29
6165,6165,116.45284,39.96563,cluster4
6167,6167,116.438355,39.944077,cluster4
6170,6170,116.40402,39.90916,cluster7
6172,6172,116.38132,39.96707,cluster5
6177,6177,116.43066,39.93249,cluster4
6178,6178,116.4527,39.927333,cluster0
6179,6179,116.4501,39.95015,cluster4
6181,6181,116.357781,39.940296,cluster35
6182,6182,116.47715,39.986216,cluster33
6183,6183,116.42635,39.94974,cluster4
6185,6185,116.425567,39.982272,cluster3
6186,6186,116.476183,39.90835,cluster14
6191,6191,116.3392,39.97497,cluster1
6198,6198,116.41889,39.97135,cluster10
6199,6199,116.36783,39.877193,cluster20
6202,6202,116.422638,39.93235,cluster4
6203,6203,116.418133,39.9806,cluster3
6207,6207,116.305077,39.883389,cluster2
6210,6210,116.46635,39.99354,cluster21
6213,6213,116.427582,39.936546,cluster4
6214,6214,116.44259,39.96037,cluster4
6224,6224,116.382283,39.947633,cluster16
6225,6225,116.45082,39.99563,cluster21
6231,6231,116.38821,39.9667,cluster10
6235,6235,116.40156,39.9738,cluster10
6237,6237,116.43785,39.963783,cluster4
6238,6238,116.45165,39.912116,cluster8
6239,6239,116.419682,39.968075,cluster10
6241,6241,116.348816,39.980116,cluster1
6247,6247,116.42736,39.94006,cluster4
6249,6249,116.428183,39.92274,cluster19
6250,6250,116.369145,39.956508,cluster16
6252,6252,116.350512,39.902395,cluster25
6254,6254,116.310666,39.89615,cluster2
6258,6258,116.365945,39.975443,cluster1
6262,6262,116.36924,39.86323,cluster13
6267,6267,116.422325,39.903526,cluster17
6270,6270,116.472173,39.914505,cluster14
6275,6275,116.37366,39.96424,cluster5
6280,6280,116.31105,39.88625,cluster2
6282,6282,116.28836,39.86644,cluster24
6283,6283,116.355683,39.942,cluster15
6290,6290,116.331316,39.99155,cluster29
6291,6291,116.38167,39.869195,cluster13
6296,6296,116.46087,39.932183,cluster0
6297,6297,116.32143,39.88338,cluster2
6298,6298,116.424083,39.903516,cluster17
6302,6302,116.41441,39.89578,cluster17
6307,6307,116.342377,39.912502,cluster12
6315,6315,116.42985,39.935983,cluster4
6318,6318,116.35814,39.9805,cluster1
6320,6320,116.3635,39.980616,cluster1
6321,6321,116.45653,39.93224,cluster0
6329,6329,116.373589,39.881924,cluster20
6330,6330,116.302,39.88845,cluster2
6334,6334,116.3624,39.93921,cluster35
6336,6336,116.371518,39.860717,cluster13
6337,6337,116.39171,39.953,cluster16
6338,6338,116.357788,39.93869,cluster35
6339,6339,116.42109,39.9034,cluster17
6342,6342,116.4274,39.936383,cluster4
6344,6344,116.30489,39.88508,cluster2
6346,6346,116.516547,39.915992,cluster22
6347,6347,116.451,39.959916,cluster4
6352,6352,116.424766,39.9799,cluster3
6354,6354,116.356316,39.980383,cluster1
6356,6356,116.350566,39.914216,cluster12
6357,6357,116.28406,39.8647,cluster24
6360,6360,116.47487,39.90883,cluster14
6361,6361,116.4373,39.94918,cluster4
6363,6363,116.451497,40.000132,cluster21
6364,6364,116.435066,39.95355,cluster4
6365,6365,116.35366,39.919645,cluster12
6376,6376,116.372566,39.860783,cluster13
6377,6377,116.33255,39.96956,cluster18
6378,6378,116.4563,39.90388,cluster8
6380,6380,116.46914,40.00062,cluster21
6384,6384,116.311883,39.88795,cluster2
6385,6385,116.61092,40.049937,cluster34
6396,6396,116.444552,39.955048,cluster4
6404,6404,116.3665,39.93929,cluster35
6406,6406,116.346977,39.921669,cluster12
6408,6408,116.42515,39.9679,cluster10
6409,6409,116.369283,39.863253,cluster13
6414,6414,116.35085,39.89733,cluster25
6416,6416,116.304548,39.88696,cluster2
6417,6417,116.30981,39.88592,cluster2
6422,6422,116.438413,39.951235,cluster4
6424,6424,116.426923,39.958227,cluster4
6425,6425,116.42869,39.93981,cluster4
6427,6427,116.316269,39.895287,cluster2
6429,6429,116.51504,39.92186,cluster22
6433,6433,116.454542,40.007118,cluster26
6434,6434,116.34307,39.91508,cluster12
6438,6438,116.44115,39.95015,cluster4
6439,6439,116.33947,39.97504,cluster1
6443,6443,116.3692,39.86325,cluster13
6444,6444,116.339851,39.975189,cluster1
6449,6449,116.288338,39.864738,cluster24
6452,6452,116.35853,39.91489,cluster12
6454,6454,116.343195,39.913608,cluster12
6458,6458,116.445065,39.955558,cluster4
6460,6460,116.381293,39.967092,cluster5
6465,6465,116.47767,39.99209,cluster28
6467,6467,116.313566,39.894966,cluster2
6468,6468,116.37587,39.86365,cluster13
6474,6474,116.44685,39.9946,cluster21
6475,6475,116.45343,39.98778,cluster21
6476,6476,116.353183,39.985462,cluster1
6480,6480,116.362573,39.868415,cluster13
6481,6481,116.45225,39.999516,cluster21
6483,6483,116.467138,40.00277,cluster21
6484,6484,116.373815,39.96131,cluster5
6488,6488,116.41632,39.89582,cluster17
6492,6492,116.3555,39.980316,cluster1
6494,6494,116.37822,39.947727,cluster16
6495,6495,116.46602,39.93217,cluster0
6496,6496,116.3336,39.97497,cluster18
6498,6498,116.424808,39.979555,cluster3
6501,6501,116.46175,39.9944,cluster21
6518,6518,116.441616,39.971716,cluster4
6519,6519,116.36229,39.93575,cluster35
6520,6520,116.34332,39.93428,cluster15
6526,6526,116.41846,39.97311,cluster10
6529,6529,116.38882,39.95323,cluster16
6530,6530,116.347374,39.916554,cluster12
6532,6532,116.4656,39.93377,cluster0
6542,6542,116.402216,39.965716,cluster10
6544,6544,116.318085,39.895943,cluster2
6546,6546,116.37724,39.94775,cluster16
6547,6547,116.36384,39.986247,cluster1
6548,6548,116.452255,40.002102,cluster21
6550,6550,116.41523,39.96672,cluster10
6559,6559,116.51352,39.92221,cluster22
6560,6560,116.425346,39.935162,cluster4
6566,6566,116.44616,39.9679,cluster4
6569,6569,116.3488,39.94075,cluster15
6570,6570,116.451255,39.994635,cluster21
6575,6575,116.348383,39.894766,cluster25
6580,6580,116.435633,39.92544,cluster19
6583,6583,116.346493,39.902782,cluster25
6587,6587,116.38402,39.95022,cluster16
6591,6591,116.445312,39.96589,cluster4
6592,6592,116.31579,39.89616,cluster2
6595,6595,116.45678,39.97407,cluster6
6597,6597,116.467307,39.993973,cluster21
6598,6598,116.421333,39.9034,cluster17
6601,6601,116.42,39.935098,cluster4
6606,6606,116.41223,39.91392,cluster7
6607,6607,116.362295,39.980527,cluster1
6616,6616,116.45446,39.98646,cluster21
6620,6620,116.376767,39.867832,cluster13
6622,6622,116.34699,39.93634,cluster15
6624,6624,116.428085,39.929169,cluster4
6630,6630,116.41256,39.913878,cluster7
6633,6633,116.3733,39.952266,cluster16
6634,6634,116.42403,39.9218,cluster19
6636,6636,116.43275,39.94237,cluster4
6643,6643,116.349998,39.930402,cluster32
6645,6645,116.458277,39.987728,cluster21
6648,6648,116.3657,39.956455,cluster16
6650,6650,116.404472,39.96991,cluster10
6651,6651,116.41708,39.90256,cluster17
6654,6654,116.28969,39.86504,cluster24
6655,6655,116.388893,39.882242,cluster11
6657,6657,116.43465,39.92225,cluster19
6661,6661,116.44175,39.92193,cluster19
6665,6665,116.3594,39.97265,cluster1
6666,6666,116.410553,39.967972,cluster10
6667,6667,116.3502,39.94175,cluster15
6668,6668,116.472,39.910216,cluster14
6671,6671,116.34894,39.97512,cluster1
6673,6673,116.3473,39.93079,cluster32
6677,6677,116.398183,39.966183,cluster10
6678,6678,116.380565,39.855412,cluster13
6681,6681,116.313637,39.895588,cluster2
6682,6682,116.43223,39.94218,cluster4
6683,6683,116.460216,39.979516,cluster6
6685,6685,116.38093,39.88386,cluster11
6686,6686,116.34547,39.9408,cluster15
6689,6689,116.46545,39.981533,cluster6
6690,6690,116.351882,39.899363,cluster25
6692,6692,116.38125,39.879475,cluster11
6696,6696,116.38309,39.949993,cluster16
6697,6697,116.4547,39.94876,cluster4
6699,6699,116.43814,39.96748,cluster4
6703,6703,116.383377,39.888492,cluster11
6704,6704,116.37371,39.93082,cluster31
6705,6705,116.44289,39.95168,cluster4
6706,6706,116.434566,39.921116,cluster19
6708,6708,116.44957,39.94689,cluster4
6710,6710,116.34714,39.88443,cluster23
6712,6712,116.3475,39.879716,cluster9
6716,6716,116.4319,39.939633,cluster4
6717,6717,116.38826,39.88497,cluster11
6718,6718,116.401566,39.967116,cluster10
6720,6720,116.436165,39.939842,cluster4
6721,6721,116.434116,39.92745,cluster19
6723,6723,116.4493,39.949166,cluster4
6725,6725,116.30426,39.881387,cluster2
6726,6726,116.360948,39.87694,cluster20
6727,6727,116.433616,39.95125,cluster4
6728,6728,116.41951,39.939092,cluster4
6730,6730,116.3817,39.88477,cluster11
6731,6731,116.41989,39.93503,cluster4
6736,6736,116.462441,39.947128,cluster4
6743,6743,116.334435,39.988796,cluster29
6750,6750,116.43705,39.93234,cluster4
6756,6756,116.40065,39.967516,cluster10
6757,6757,116.42425,39.99213,cluster3
6767,6767,116.385998,39.855507,cluster13
6770,6770,116.348686,39.882019,cluster23
6776,6776,116.36574,39.94824,cluster16
6781,6781,116.46113,40.00602,cluster26
6782,6782,116.42109,39.90341,cluster17
6783,6783,116.45408,39.987985,cluster21
6786,6786,116.41575,39.99648,cluster3
6793,6793,116.42415,39.95302,cluster4
6797,6797,116.34725,39.87637,cluster9
6800,6800,116.42773,39.94213,cluster4
6801,6801,116.47222,39.9072,cluster14
6803,6803,116.4043,39.96778,cluster10
6815,6815,116.466133,39.9752,cluster6
6817,6817,116.429062,39.939861,cluster4
6818,6818,116.462072,39.994803,cluster21
6820,6820,116.42054,39.90393,cluster17
6826,6826,116.2807,39.8673,cluster24
6828,6828,116.40599,39.90915,cluster7
6830,6830,116.392651,39.967655,cluster10
6831,6831,116.3468,39.975183,cluster1
6833,6833,116.303055,39.882534,cluster2
6834,6834,116.41867,39.96439,cluster10
6835,6835,116.4719,39.91291,cluster14
6836,6836,116.35933,39.97096,cluster5
6837,6837,116.38036,39.86022,cluster13
6838,6838,116.44675,39.96689,cluster4
6839,6839,116.37473,39.93156,cluster31
6840,6840,116.351938,39.939092,cluster15
6841,6841,116.458566,39.995866,cluster21
6846,6846,116.346955,39.888768,cluster23
6847,6847,116.359366,39.982983,cluster1
6858,6858,116.35073,39.93105,cluster32
6859,6859,116.35034,39.92322,cluster12
6862,6862,116.34648,39.90115,cluster25
6863,6863,116.375657,39.866883,cluster13
6869,6869,116.423535,39.967923,cluster10
6871,6871,116.345345,39.899902,cluster25
6872,6872,116.610527,40.049904,cluster34
6880,6880,116.456383,39.912193,cluster8
6884,6884,116.36203,39.87699,cluster20
6885,6885,116.41373,39.908328,cluster7
6887,6887,116.4551,39.90652,cluster8
6888,6888,116.43338,39.9566,cluster4
6893,6893,116.42077,39.90336,cluster17
6895,6895,116.37258,39.86607,cluster13
6896,6896,116.41602,39.98757,cluster3
6900,6900,116.421363,39.903427,cluster17
6906,6906,116.433855,39.983385,cluster3
6908,6908,116.31305,39.8829,cluster2
6922,6922,116.38645,39.863916,cluster13
6925,6925,116.313515,39.895142,cluster2
6927,6927,116.412912,39.969502,cluster10
6928,6928,116.364133,39.96135,cluster5
6929,6929,116.4383,39.94364,cluster4
6947,6947,116.345633,39.938898,cluster15
6951,6951,116.34789,39.92325,cluster12
6952,6952,116.37245,39.94835,cluster16
6954,6954,116.41769,39.992152,cluster3
6967,6967,116.39466,39.96726,cluster10
6969,6969,116.37241,39.967118,cluster5
6971,6971,116.411766,39.908516,cluster7
6972,6972,116.43338,39.92281,cluster19
6973,6973,116.41151,39.90888,cluster7
6974,6974,116.37199,39.86189,cluster13
6978,6978,116.42955,39.94865,cluster4
6979,6979,116.421383,39.894916,cluster17
6982,6982,116.423521,39.992333,cluster3
6984,6984,116.231085,39.895848,cluster30
6990,6990,116.46711,39.99265,cluster21
6991,6991,116.41782,39.98904,cluster3
6994,6994,116.386437,39.949806,cluster16
